"mirtarbase","wptargets"
"hsa-miR-7161-5p","WP1403, WP1471, WP1544, WP1589, WP179, WP185, WP1971, WP1982, WP1984, WP2032, WP2118, WP2261, WP2272, WP2290, WP231, WP2377, WP2446, WP2509, WP254, WP2572, WP2586, WP26, WP2643, WP2828, WP2853, WP2857, WP2858, WP2870, WP2884, WP306, WP3303, WP35, WP3594, WP363, WP366, WP3668, WP3676, WP382, WP3844, WP3850, WP3874, WP3879, WP3915, WP3925, WP3929, WP3931, WP3932, WP3938, WP3941, WP3945, WP3959, WP422, 
WP437, WP45, WP466, WP474, WP481, WP51, WP531, WP560, WP615, WP698, WP702, WP710, WP732, WP98"
"hsa-miR-7162-3p","WP111, WP129, WP138, WP1403, WP143, WP1449, WP15, WP1530, WP1533, WP1545, WP1742, WP176, WP1772, WP179, WP183, WP185, WP195, WP1971, WP1982, WP1984, WP2012, WP2018, WP2036, WP2059, WP2112, WP2113, WP2118, WP2197, WP2261, WP2272, WP231, WP2324, WP2328, WP2359, WP236, WP2371, WP2377, WP24, WP2446, WP2447, WP2507, WP2516, WP254, WP2572, WP2586, WP262, WP2637, WP268, WP2828, WP2858, WP2864, WP2870, 
WP2878, WP2884, WP289, WP306, WP314, WP3286, WP35, WP3527, WP3594, WP3596, WP3611, WP3645, WP3646, WP3651, WP3657, WP366, WP3668, WP3672, WP368, WP3680, WP382, WP384, WP3851, WP3858, WP3863, WP3874, WP3888, WP391, WP3915, WP3925, WP3929, WP3932, WP3934, WP3940, WP3941, WP3942, WP3959, WP399, WP400, WP408, WP411, WP428, WP43, WP437, WP45, WP455, WP466, WP481, WP500, WP536, WP560, WP585, WP61, 
WP615, WP619, WP673, WP69, WP702, WP706, WP707, WP710, WP75"
"hsa-miR-7162-5p","WP106, WP138, WP1424, WP1449, WP15, WP1591, WP1991, WP2036, WP2272, WP229, WP231, WP2525, WP2643, WP2848, WP2858, WP2875, WP306, WP322, WP3286, WP3529, WP3584, WP3612, WP3651, WP382, WP3850, WP3865, WP3871, WP3915, WP3927, WP3931, WP3932, WP43, WP437, WP453, WP481, WP51, WP585, WP615, WP69, WP690, WP691, WP702, WP75"
"hsa-miR-718","WP138, WP1533, WP1539, WP1591, WP1971, WP1984, WP2034, WP2038, WP2261, WP2328, WP2369, WP2374, WP2377, WP24, WP2435, WP2583, WP2586, WP2828, WP2848, WP289, WP306, WP313, WP3286, WP3413, WP35, WP3593, WP3594, WP3614, WP3617, WP3646, WP3651, WP3657, WP3678, WP3844, WP3850, WP3888, WP3929, WP3931, WP3932, WP3943, WP437, WP455, WP474, WP481, WP516, WP536, WP615, WP706, WP710"
"hsa-miR-720","WP2064, WP236, WP3599, WP437"
"hsa-miR-744-3p","WP100, WP117, WP1423, WP1424, WP1433, WP1449, WP1471, WP15, WP1528, WP1530, WP1539, WP1544, WP1591, WP170, WP176, WP1772, WP179, WP183, WP195, WP1971, WP1984, WP1991, WP2018, WP2032, WP2034, WP2035, WP2036, WP2037, WP205, WP2059, WP2203, WP2261, WP2267, WP23, WP231, WP2324, WP2328, WP2338, WP2355, WP2359, WP2361, WP2371, WP2374, WP2377, WP2380, WP24, WP2406, WP2431, WP244, WP2446, WP2447, WP2509, 
WP2516, WP2526, WP254, WP2572, WP2583, WP262, WP2637, WP2643, WP2795, WP2805, WP2828, WP2846, WP2853, WP2857, WP2858, WP286, WP2864, WP2878, WP2884, WP289, WP2916, WP304, WP306, WP314, WP3286, WP3301, WP3303, WP34, WP3408, WP35, WP3529, WP3594, WP3611, WP3612, WP3614, WP3624, WP364, WP3646, WP366, WP3668, WP3676, WP3680, WP382, WP3853, WP3863, WP3865, WP3874, WP3878, WP3888, WP3915, WP3925, WP3929, 
WP3932, WP3940, WP3941, WP3945, WP395, WP3958, WP399, WP400, WP408, WP410, WP411, WP422, WP428, WP43, WP437, WP45, WP453, WP455, WP481, WP49, WP516, WP536, WP560, WP585, WP615, WP673, WP69, WP692, WP702, WP706, WP707, WP710, WP712, WP716, WP727, WP734, WP75"
"hsa-miR-744-5p","WP100, WP107, WP111, WP117, WP12, WP127, WP136, WP138, WP1403, WP1425, WP1449, WP1455, WP1471, WP15, WP1530, WP1533, WP1544, WP1545, WP1559, WP1584, WP1591, WP1602, WP170, WP1742, WP176, WP1772, WP179, WP183, WP185, WP186, WP195, WP1971, WP1982, WP1984, WP1995, WP2011, WP2012, WP2018, WP2032, WP2034, WP2035, WP2036, WP2037, WP2038, WP205, WP2064, WP2118, WP2197, WP2203, WP2249, WP2261, WP2267, 
WP2272, WP23, WP2324, WP2328, WP2332, WP2338, WP2355, WP2359, WP236, WP2363, WP2369, WP2371, WP2374, WP2377, WP2380, WP24, WP2406, WP241, WP2431, WP2435, WP2436, WP244, WP2446, WP2485, WP2507, WP2509, WP2516, WP2525, WP2526, WP2533, WP254, WP2572, WP2583, WP2586, WP26, WP262, WP2636, WP2637, WP268, WP2795, WP28, WP2828, WP2846, WP2848, WP2853, WP2855, WP2857, WP2858, WP286, WP2864, WP2865, WP2870, 
WP2873, WP2874, WP2875, WP2878, WP2884, WP289, WP2895, WP2911, WP3, WP304, WP306, WP314, WP325, WP3286, WP3298, WP3303, WP3407, WP3408, WP3413, WP35, WP3527, WP357, WP3584, WP3594, WP3599, WP3601, WP3614, WP3624, WP363, WP3630, WP3634, WP3635, WP3640, WP3645, WP3646, WP3651, WP3656, WP3657, WP3658, WP366, WP3664, WP3668, WP3670, WP3676, WP3680, WP382, WP383, WP3844, WP3845, WP3850, WP3851, WP3853, 
WP3858, WP3859, WP3865, WP3872, WP3874, WP3876, WP3877, WP3878, WP3879, WP3888, WP3915, WP3925, WP3926, WP3927, WP3929, WP3931, WP3932, WP3935, WP3939, WP3940, WP3942, WP3945, WP3946, WP395, WP3959, WP399, WP400, WP404, WP405, WP408, WP410, WP411, WP422, WP428, WP43, WP430, WP437, WP45, WP455, WP465, WP466, WP474, WP477, WP481, WP49, WP497, WP500, WP51, WP53, WP530, WP534, WP536, WP554, WP558, 
WP560, WP585, WP61, WP615, WP623, WP673, WP69, WP692, WP702, WP706, WP707, WP710, WP712, WP727, WP734, WP75"
"hsa-miR-7515","WP111, WP136, WP138, WP1403, WP1425, WP143, WP1530, WP1545, WP1601, WP183, WP185, WP1946, WP1971, WP1984, WP1992, WP2012, WP2038, WP2059, WP206, WP2118, WP2261, WP229, WP23, WP2355, WP236, WP2369, WP2431, WP2446, WP2453, WP2516, WP2525, WP268, WP2853, WP2857, WP2858, WP286, WP2870, WP2873, WP2875, WP2878, WP2884, WP289, WP299, WP306, WP313, WP3286, WP35, WP3529, WP3594, WP3613, WP363, WP366, 
WP382, WP383, WP3878, WP3888, WP3915, WP3925, WP3929, WP3932, WP3940, WP3942, WP3959, WP405, WP411, WP43, WP455, WP481, WP497, WP516, WP53, WP531, WP534, WP536, WP560, WP585, WP61, WP702, WP704, WP706, WP707, WP78"
"hsa-miR-758-3p","WP107, WP138, WP1449, WP1530, WP170, WP1742, WP179, WP1971, WP1981, WP1982, WP1984, WP2261, WP236, WP2377, WP2406, WP2431, WP2446, WP2516, WP254, WP2828, WP2853, WP2857, WP2911, WP306, WP3286, WP3287, WP3527, WP3594, WP366, WP3858, WP3877, WP3893, WP3931, WP3932, WP3945, WP3946, WP3959, WP437, WP45, WP465, WP615, WP673, WP699, WP702, WP706, WP707, WP710, WP75"
"hsa-miR-758-5p","WP138, WP1530, WP1545, WP195, WP1984, WP2034, WP205, WP2118, WP2261, WP231, WP2369, WP2377, WP2380, WP2431, WP2436, WP2446, WP2828, WP2853, WP2857, WP2878, WP289, WP2916, WP306, WP3286, WP35, WP3584, WP3585, WP3611, WP3617, WP363, WP3646, WP3656, WP3658, WP366, WP3680, WP3877, WP3888, WP3915, WP3929, WP3931, WP3932, WP399, WP405, WP428, WP437, WP438, WP45, WP477, WP500, WP51, WP536, WP61, WP673, 
WP707, WP710"
"hsa-miR-759","WP136, WP15, WP1528, WP1530, WP1533, WP1539, WP1544, WP1742, WP176, WP1772, WP179, WP183, WP185, WP186, WP195, WP1971, WP1984, WP2032, WP2034, WP2037, WP2064, WP2118, WP2197, WP2272, WP2332, WP2359, WP236, WP2363, WP2374, WP2377, WP2380, WP2406, WP2446, WP2516, WP2525, WP254, WP2636, WP2795, WP2846, WP2848, WP2853, WP2857, WP2864, WP289, WP2895, WP306, WP313, WP325, WP3298, WP3303, WP3408, WP35, 
WP3527, WP3584, WP3594, WP3613, WP3614, WP3624, WP364, WP3651, WP382, WP3865, WP3888, WP3915, WP3929, WP3931, WP3932, WP3935, WP3940, WP3942, WP3945, WP395, WP3959, WP408, WP422, WP437, WP45, WP455, WP466, WP474, WP481, WP49, WP51, WP536, WP558, WP585, WP615, WP619, WP702, WP706, WP707, WP710, WP716, WP734, WP98"
"hsa-miR-760","WP107, WP111, WP129, WP138, WP1423, WP1424, WP1433, WP1544, WP183, WP185, WP1946, WP197, WP1982, WP1984, WP1995, WP2007, WP2035, WP2037, WP2118, WP2272, WP231, WP2328, WP2338, WP2355, WP2359, WP236, WP2369, WP2371, WP2380, WP2435, WP244, WP2453, WP2572, WP2586, WP262, WP2643, WP2805, WP2853, WP2857, WP2858, WP2864, WP2873, WP2875, WP2884, WP289, WP2942, WP306, WP3286, WP3300, WP34, WP35, WP3594, 
WP3611, WP3651, WP382, WP3888, WP3915, WP3925, WP3929, WP3932, WP3937, WP3938, WP405, WP411, WP430, WP437, WP453, WP465, WP477, WP481, WP534, WP536, WP560, WP623, WP69, WP704, WP78"
"hsa-miR-761","WP138, WP1433, WP1449, WP1530, WP1545, WP176, WP1772, WP179, WP185, WP195, WP1982, WP1984, WP2018, WP2036, WP2037, WP2064, WP2249, WP2261, WP23, WP231, WP2355, WP2369, WP2380, WP241, WP2431, WP2446, WP2453, WP2507, WP2525, WP2526, WP254, WP262, WP268, WP2849, WP2858, WP286, WP2864, WP2884, WP2911, WP304, WP306, WP313, WP3413, WP35, WP3529, WP3594, WP3611, WP3612, WP3614, WP363, WP3640, WP3646, 
WP3651, WP3655, WP3656, WP3657, WP366, WP3664, WP382, WP383, WP3845, WP3850, WP3872, WP3877, WP3888, WP3915, WP3925, WP3929, WP3931, WP3932, WP3937, WP3941, WP395, WP399, WP404, WP411, WP437, WP45, WP455, WP481, WP49, WP51, WP58, WP585, WP61, WP615, WP69, WP707, WP78"
"hsa-miR-762","WP111, WP127, WP138, WP1530, WP1603, WP179, WP183, WP185, WP1971, WP1984, WP1991, WP2032, WP2034, WP2037, WP2059, WP2118, WP2261, WP23, WP2328, WP2355, WP2374, WP2377, WP2380, WP2431, WP2446, WP2516, WP2526, WP2572, WP2586, WP2637, WP2853, WP2857, WP2858, WP2864, WP2878, WP2884, WP289, WP3, WP306, WP313, WP3287, WP3529, WP3584, WP3585, WP3611, WP3612, WP3624, WP3646, WP3680, WP382, WP3853, WP3888, 
WP3915, WP3929, WP3931, WP3933, WP3937, WP3941, WP3942, WP3945, WP395, WP400, WP408, WP422, WP437, WP45, WP466, WP474, WP481, WP53, WP536, WP558, WP619, WP673, WP69, WP707, WP712, WP732, WP734"
"hsa-miR-764","WP127, WP138, WP1449, WP15, WP1528, WP1530, WP1533, WP1539, WP1544, WP1589, WP1601, WP1742, WP176, WP179, WP185, WP186, WP195, WP197, WP1971, WP1982, WP1984, WP2018, WP2032, WP2034, WP2035, WP2036, WP2037, WP2038, WP2064, WP2118, WP2190, WP2203, WP2261, WP2272, WP23, WP2324, WP2328, WP2332, WP2355, WP236, WP2371, WP2374, WP2377, WP2380, WP24, WP2406, WP241, WP2431, WP244, WP2446, WP2447, WP247, 
WP2516, WP2525, WP2526, WP254, WP2572, WP26, WP2637, WP2643, WP2795, WP2828, WP2848, WP2853, WP2857, WP2858, WP2878, WP289, WP2911, WP2916, WP304, WP306, WP3303, WP34, WP35, WP3584, WP3593, WP3594, WP3611, WP3612, WP3613, WP3614, WP363, WP3634, WP3635, WP364, WP3646, WP3655, WP3657, WP366, WP3668, WP3678, WP3680, WP382, WP3850, WP3851, WP3858, WP3859, WP3863, WP3865, WP3871, WP3874, WP3888, WP3915, 
WP3929, WP3930, WP3931, WP3932, WP3937, WP3939, WP3940, WP3941, WP3942, WP3945, WP395, WP3959, WP399, WP400, WP408, WP410, WP422, WP428, WP43, WP437, WP45, WP455, WP466, WP477, WP481, WP49, WP51, WP524, WP53, WP534, WP536, WP585, WP615, WP619, WP69, WP702, WP706, WP707, WP710, WP712, WP727, WP75"
"hsa-miR-7641","WP106, WP107, WP111, WP127, WP1434, WP1449, WP1528, WP1530, WP1539, WP1544, WP1584, WP1591, WP179, WP185, WP195, WP1971, WP1982, WP1984, WP1992, WP2018, WP2032, WP2034, WP2035, WP2036, WP2037, WP2038, WP205, WP2059, WP2112, WP2197, WP22, WP2203, WP2261, WP23, WP231, WP2324, WP2332, WP2333, WP2355, WP236, WP2374, WP2377, WP2380, WP2406, WP2431, WP244, WP2446, WP2526, WP254, WP2586, WP26, WP262, 
WP2636, WP2637, WP2643, WP2795, WP2828, WP2848, WP2853, WP2857, WP286, WP2864, WP2866, WP2868, WP2878, WP2884, WP304, WP306, WP313, WP3286, WP3301, WP3303, WP34, WP35, WP3529, WP3593, WP3594, WP3596, WP3614, WP3617, WP3624, WP363, WP364, WP3646, WP3651, WP3658, WP366, WP3668, WP3674, WP3676, WP3678, WP3680, WP382, WP3849, WP3850, WP3853, WP3858, WP3859, WP3863, WP3879, WP3888, WP3915, WP3925, WP3929, 
WP3931, WP3932, WP3933, WP3940, WP3945, WP395, WP410, WP422, WP437, WP45, WP455, WP474, WP481, WP49, WP51, WP516, WP534, WP581, WP585, WP615, WP673, WP69, WP702, WP706, WP707, WP710, WP712, WP716, WP732, WP734, WP75"
"hsa-miR-765","WP107, WP111, WP117, WP136, WP138, WP1403, WP1425, WP1433, WP1449, WP15, WP1530, WP1533, WP1539, WP1544, WP1545, WP1589, WP1591, WP1601, WP170, WP1742, WP176, WP1772, WP179, WP183, WP186, WP195, WP1971, WP1984, WP1991, WP2018, WP2029, WP2032, WP2034, WP2036, WP2037, WP2038, WP2059, WP2064, WP2118, WP2190, WP2249, WP2261, WP2267, WP2272, WP229, WP2291, WP23, WP231, WP2333, WP2355, WP2359, WP2369, 
WP2374, WP2377, WP2380, WP241, WP2431, WP2446, WP2453, WP2516, WP2525, WP2526, WP254, WP2572, WP2583, WP2586, WP262, WP2795, WP2846, WP2848, WP2849, WP2853, WP2857, WP2858, WP2864, WP2873, WP2879, WP288, WP2884, WP289, WP3, WP304, WP306, WP3287, WP3301, WP3302, WP34, WP3408, WP3414, WP35, WP3527, WP3584, WP3594, WP3612, WP3613, WP3640, WP3651, WP3656, WP3657, WP366, WP3670, WP3676, WP3680, WP382, 
WP383, WP3844, WP3863, WP3865, WP3874, WP3877, WP3888, WP3892, WP391, WP3915, WP3925, WP3927, WP3929, WP3931, WP3932, WP3938, WP3939, WP3940, WP3941, WP3944, WP3945, WP3946, WP3958, WP3959, WP399, WP404, WP405, WP408, WP411, WP428, WP43, WP437, WP45, WP455, WP466, WP474, WP481, WP49, WP500, WP501, WP51, WP524, WP53, WP530, WP536, WP560, WP61, WP615, WP673, WP69, WP702, WP704, WP706, WP707, 
WP710, WP78, WP80"
"hsa-miR-766-3p","WP107, WP111, WP117, WP127, WP136, WP138, WP1403, WP1423, WP1424, WP1433, WP1434, WP1449, WP1471, WP1528, WP1530, WP1533, WP1539, WP1544, WP1584, WP1591, WP1601, WP170, WP1742, WP1772, WP179, WP183, WP185, WP186, WP1946, WP195, WP197, WP1971, WP1982, WP1984, WP1995, WP2007, WP2012, WP2018, WP2032, WP2034, WP2035, WP2036, WP2037, WP205, WP2059, WP206, WP2112, WP2197, WP22, WP2203, WP2261, WP2267, 
WP23, WP231, WP2324, WP2328, WP2332, WP2355, WP2359, WP236, WP2361, WP2369, WP2374, WP2377, WP2380, WP24, WP2406, WP2431, WP2435, WP244, WP2446, WP2447, WP247, WP2507, WP2509, WP2516, WP2526, WP254, WP2542, WP2586, WP26, WP262, WP2636, WP2637, WP2643, WP2646, WP268, WP2795, WP2828, WP2853, WP2854, WP2857, WP2858, WP286, WP2864, WP2868, WP2873, WP2878, WP2881, WP2884, WP289, WP2895, WP2916, WP299, 
WP304, WP306, WP313, WP325, WP3286, WP3287, WP3298, WP3301, WP3303, WP34, WP35, WP3527, WP357, WP3584, WP3585, WP3593, WP3594, WP3595, WP3596, WP3601, WP3611, WP3614, WP363, WP3633, WP364, WP3651, WP3657, WP3658, WP366, WP3668, WP3676, WP3680, WP382, WP3844, WP3849, WP3853, WP3858, WP3859, WP3863, WP3865, WP3872, WP3875, WP3878, WP3879, WP3888, WP391, WP3915, WP3925, WP3929, WP3931, WP3932, WP3937, 
WP3942, WP3945, WP3946, WP395, WP3959, WP399, WP405, WP410, WP411, WP422, WP428, WP43, WP430, WP437, WP438, WP45, WP455, WP465, WP466, WP477, WP481, WP49, WP51, WP516, WP524, WP53, WP534, WP536, WP545, WP558, WP581, WP585, WP615, WP623, WP673, WP69, WP691, WP694, WP697, WP698, WP699, WP702, WP706, WP707, WP710, WP712, WP716, WP732, WP734, WP75"
"hsa-miR-766-5p","WP138, WP1403, WP1425, WP1433, WP15, WP1530, WP1533, WP1539, WP1544, WP1584, WP1589, WP1591, WP1601, WP176, WP179, WP183, WP185, WP186, WP1946, WP195, WP1971, WP1984, WP2018, WP2029, WP2032, WP2034, WP2036, WP2037, WP2064, WP2118, WP2190, WP2203, WP2261, WP2272, WP2276, WP23, WP231, WP2333, WP2355, WP2359, WP236, WP2369, WP2374, WP2377, WP2380, WP2406, WP241, WP2431, WP2446, WP2453, WP2516, WP2525, 
WP2526, WP254, WP2572, WP2583, WP2586, WP262, WP2795, WP2828, WP2848, WP2849, WP2853, WP2855, WP2857, WP2858, WP2864, WP2884, WP289, WP2911, WP2942, WP304, WP306, WP3301, WP3414, WP35, WP3527, WP3584, WP3594, WP3599, WP3613, WP3624, WP3634, WP3635, WP366, WP3674, WP3676, WP3680, WP3844, WP3863, WP3874, WP3878, WP3888, WP3892, WP391, WP3915, WP3924, WP3925, WP3929, WP3930, WP3931, WP3932, WP3938, 
WP3939, WP3940, WP3941, WP3945, WP3958, WP3959, WP399, WP404, WP405, WP411, WP422, WP428, WP437, WP438, WP45, WP453, WP466, WP47, WP474, WP481, WP501, WP51, WP524, WP53, WP530, WP534, WP536, WP560, WP615, WP673, WP69, WP702, WP706, WP707, WP710, WP78"
"hsa-miR-767-3p","WP129, WP1544, WP1591, WP2857, WP3407, WP3594, WP3651, WP366, WP3888, WP3925, WP3932, WP3945, WP43, WP477, WP51, WP615, WP702, WP706"
"hsa-miR-767-5p","WP111, WP129, WP138, WP1422, WP1423, WP1424, WP143, WP1433, WP1449, WP1530, WP1742, WP1772, WP179, WP183, WP195, WP1971, WP1982, WP1984, WP2032, WP2034, WP2036, WP2038, WP2059, WP2261, WP23, WP231, WP2324, WP2328, WP2355, WP2359, WP236, WP2374, WP2377, WP2431, WP2446, WP2447, WP2485, WP2491, WP2507, WP2509, WP2513, WP2516, WP2526, WP254, WP2586, WP2828, WP2853, WP2857, WP2875, WP2884, WP2889, WP289, 
WP2911, WP3, WP306, WP314, WP322, WP325, WP3286, WP3287, WP3298, WP35, WP3584, WP3594, WP3601, WP3611, WP3614, WP3617, WP3624, WP3640, WP3645, WP3646, WP3651, WP3657, WP3668, WP3678, WP3679, WP382, WP384, WP3858, WP3865, WP3872, WP3874, WP3888, WP3915, WP3929, WP3931, WP3932, WP3933, WP3941, WP3942, WP3945, WP3946, WP3959, WP400, WP410, WP43, WP430, WP45, WP453, WP465, WP466, WP47, WP474, WP477, 
WP481, WP51, WP53, WP536, WP585, WP615, WP619, WP623, WP673, WP69, WP691, WP698, WP702, WP707, WP710, WP716, WP732, WP733, WP75"
"hsa-miR-768-3p","WP107, WP2034, WP2380, WP2637, WP3850, WP3879, WP3888, WP3915, WP3932, WP481, WP516, WP585"
"hsa-miR-768-5p","WP2380, WP3594"
"hsa-miR-769-3p","WP106, WP107, WP111, WP127, WP138, WP1403, WP15, WP1530, WP1533, WP176, WP1772, WP179, WP183, WP1946, WP197, WP1971, WP1982, WP1984, WP2011, WP2012, WP2032, WP2034, WP2038, WP2059, WP2064, WP2118, WP2261, WP2272, WP23, WP231, WP2328, WP2332, WP2355, WP236, WP2363, WP2366, WP2369, WP2374, WP2377, WP2380, WP2431, WP2446, WP2447, WP2453, WP2516, WP2526, WP2533, WP254, WP2586, WP2636, WP2828, WP2849, 
WP2853, WP2857, WP2864, WP2870, WP289, WP2911, WP2916, WP304, WP306, WP314, WP3286, WP3287, WP3298, WP3300, WP3303, WP35, WP357, WP3594, WP3611, WP3614, WP363, WP3651, WP366, WP3664, WP3676, WP3680, WP382, WP383, WP3850, WP3863, WP3871, WP3878, WP3879, WP3888, WP3915, WP3925, WP3929, WP3931, WP3932, WP3940, WP3945, WP3946, WP399, WP400, WP408, WP410, WP411, WP428, WP437, WP45, WP466, WP474, WP477, 
WP481, WP497, WP500, WP51, WP53, WP530, WP534, WP536, WP585, WP615, WP619, WP623, WP69, WP692, WP702, WP706, WP707, WP710, WP98"
"hsa-miR-769-5p","WP106, WP107, WP111, WP127, WP138, WP1434, WP1449, WP15, WP1528, WP1530, WP1539, WP1544, WP1584, WP1591, WP1602, WP176, WP1772, WP179, WP183, WP185, WP186, WP1941, WP195, WP197, WP1971, WP1984, WP2007, WP2012, WP2018, WP2032, WP2034, WP2035, WP2036, WP2037, WP205, WP2059, WP2064, WP2112, WP2118, WP2197, WP22, WP2203, WP2261, WP2272, WP23, WP231, WP2324, WP2332, WP2333, WP2355, WP2359, WP236, 
WP2374, WP2377, WP2380, WP241, WP2431, WP244, WP247, WP2516, WP2525, WP2526, WP2533, WP254, WP2572, WP2586, WP26, WP262, WP2636, WP2637, WP2643, WP268, WP272, WP2795, WP2828, WP2853, WP2857, WP2858, WP286, WP2864, WP2868, WP2873, WP2878, WP289, WP304, WP306, WP313, WP3297, WP3301, WP3302, WP3303, WP3414, WP35, WP3527, WP3594, WP3601, WP3614, WP3624, WP363, WP364, WP3651, WP3657, WP366, WP3668, 
WP3676, WP368, WP3680, WP382, WP383, WP3849, WP3850, WP3853, WP3858, WP3859, WP3878, WP3879, WP3888, WP3915, WP3925, WP3929, WP3931, WP3932, WP3941, WP3942, WP3946, WP395, WP3959, WP399, WP400, WP411, WP422, WP430, WP437, WP45, WP466, WP477, WP481, WP49, WP51, WP516, WP534, WP536, WP560, WP581, WP585, WP61, WP615, WP619, WP673, WP69, WP706, WP707, WP710, WP712, WP716, WP732, WP734, WP75"
"hsa-miR-770-5p","WP127, WP138, WP1449, WP1528, WP1530, WP1545, WP1772, WP179, WP186, WP1971, WP1984, WP2018, WP2032, WP2037, WP2261, WP2355, WP236, WP2374, WP2377, WP2380, WP2431, WP2435, WP2446, WP2516, WP2526, WP2637, WP28, WP2849, WP2857, WP2858, WP286, WP289, WP304, WP306, WP313, WP3303, WP34, WP3596, WP3611, WP3612, WP3624, WP3658, WP366, WP3680, WP382, WP3850, WP3863, WP3878, WP3915, WP3931, WP3932, WP3939, 
WP3944, WP3947, WP395, WP3959, WP399, WP408, WP428, WP437, WP45, WP477, WP481, WP49, WP536, WP560, WP69, WP706, WP707, WP712, WP75"
"hsa-miR-7702","WP117, WP1531, WP170, WP1772, WP179, WP2007, WP2272, WP236, WP2377, WP2507, WP254, WP2572, WP2858, WP286, WP2865, WP2874, WP2875, WP2878, WP2879, WP2884, WP289, WP3599, WP3611, WP3614, WP3657, WP3872, WP3915, WP3932, WP3942, WP43, WP481, WP536, WP702, WP706, WP716"
"hsa-miR-7703","WP107, WP111, WP117, WP12, WP138, WP1403, WP1423, WP1424, WP1449, WP1471, WP1528, WP1530, WP1544, WP1584, WP1591, WP170, WP1742, WP1772, WP179, WP183, WP185, WP195, WP197, WP1971, WP1982, WP1984, WP2007, WP2018, WP2034, WP2035, WP2036, WP2037, WP205, WP2059, WP206, WP22, WP2203, WP2261, WP2267, WP23, WP231, WP2324, WP2328, WP2355, WP2359, WP236, WP2361, WP2374, WP2377, WP2380, WP24, WP2406, WP2431, 
WP244, WP2446, WP247, WP2491, WP2507, WP2513, WP2516, WP2526, WP254, WP2542, WP2586, WP26, WP262, WP2637, WP2643, WP2646, WP268, WP2795, WP2828, WP2853, WP2857, WP2858, WP286, WP2873, WP2875, WP2878, WP288, WP2881, WP299, WP3, WP304, WP306, WP313, WP314, WP3286, WP3298, WP3303, WP34, WP357, WP3585, WP3593, WP3594, WP3595, WP3596, WP3599, WP3601, WP3611, WP3612, WP363, WP3633, WP364, WP3646, WP3651, 
WP366, WP3668, WP3676, WP3680, WP382, WP384, WP3844, WP3865, WP3874, WP3875, WP3878, WP3879, WP3888, WP3915, WP3929, WP3931, WP3932, WP3939, WP3941, WP3942, WP3945, WP3946, WP395, WP3959, WP399, WP400, WP405, WP410, WP411, WP422, WP43, WP430, WP437, WP45, WP455, WP465, WP466, WP477, WP481, WP49, WP51, WP516, WP531, WP545, WP558, WP585, WP615, WP623, WP673, WP69, WP691, WP694, WP697, WP698, 
WP699, WP702, WP706, WP707, WP710, WP75"
"hsa-miR-7704","WP12, WP1449, WP1531, WP170, WP2064, WP2289, WP2291, WP2328, WP2485, WP2879, WP299, WP34, WP3644, WP3645, WP3651, WP3931, WP3932, WP422, WP51, WP585, WP706, WP75"
"hsa-miR-7705","WP111, WP1591, WP197, WP231, WP2369, WP2380, WP2436, WP2848, WP2857, WP2911, WP306, WP3529, WP363, WP3680, WP3927, WP3931, WP3932, WP3945, WP395, WP399, WP428, WP43, WP500, WP51, WP702"
"hsa-miR-7706","WP138, WP1530, WP1545, WP185, WP1984, WP2034, WP205, WP2261, WP231, WP2377, WP2380, WP2431, WP2446, WP2828, WP2853, WP2857, WP2864, WP2878, WP306, WP3286, WP3611, WP3617, WP363, WP3646, WP3658, WP366, WP3888, WP3929, WP3937, WP399, WP428, WP437, WP45, WP61, WP673, WP69, WP707, WP710"
"hsa-miR-7843-3p","WP138, WP1449, WP1530, WP1601, WP170, WP1742, WP179, WP185, WP1971, WP1984, WP2261, WP23, WP236, WP2377, WP24, WP2446, WP2516, WP254, WP2828, WP2857, WP304, WP306, WP313, WP3286, WP3303, WP3407, WP3594, WP3646, WP3651, WP366, WP382, WP3863, WP3888, WP3893, WP3915, WP3929, WP3931, WP3932, WP3945, WP3946, WP3959, WP399, WP404, WP410, WP411, WP437, WP45, WP455, WP465, WP474, WP477, WP481, WP51, 
WP530, WP585, WP615, WP673, WP69, WP706, WP707, WP710"
"hsa-miR-7843-5p","WP15, WP1530, WP1533, WP1545, WP1601, WP176, WP179, WP1971, WP1984, WP2032, WP2038, WP205, WP2064, WP2261, WP2267, WP2361, WP2363, WP2369, WP2374, WP2377, WP24, WP2431, WP2446, WP2509, WP2572, WP2586, WP2636, WP2857, WP2864, WP2873, WP2884, WP2911, WP314, WP34, WP3594, WP3640, WP3651, WP3670, WP3680, WP3844, WP3872, WP3888, WP3925, WP3932, WP3938, WP3940, WP3941, WP408, WP411, WP437, WP45, WP455, 
WP477, WP536, WP558, WP615, WP673, WP706, WP707, WP710"
"hsa-miR-7844-5p","WP107, WP1403, WP1425, WP1433, WP1471, WP1591, WP1772, WP1982, WP1991, WP2012, WP2029, WP2034, WP2290, WP23, WP2328, WP2355, WP236, WP2377, WP2380, WP2406, WP2431, WP2446, WP254, WP2853, WP2854, WP2857, WP289, WP306, WP3286, WP35, WP3527, WP3584, WP3594, WP3613, WP3657, WP366, WP382, WP3865, WP3888, WP391, WP3915, WP3932, WP3945, WP3959, WP437, WP474, WP477, WP481, WP698, WP706"
